DatetimeIndex,Adj_Close,SMA_10,EMA_20,RSI,MACD,dayofweek,month,year,dayofyear,dayofmonth,weekofyear,Prediction,isFuture,Signal_SMA,Signal_RSI,Signal_MACD,Predicted_SMA,Predicted_RSI,Predicted_MACD,Portfolio_Value_Predicted_SMA,Portfolio_Value_Predicted_RSI,Portfolio_Value_Predicted_MACD,Activo
2022-09-02,153.93321228027344,160.76590423583986,161.03092593253487,37.8918639160844,-0.1372391635247822,4,9,2022,245,2,35,171.5569610595703,False,0,-1,0,1,-1,0,4819.221790300393,5598.56583023423,5196.875752957652,AAPL
2022-09-06,152.66864013671875,159.4776123046875,160.23451776150475,36.16386081338075,-0.7386716259449031,1,9,2022,249,6,36,171.5569610595703,False,0,-1,0,0,-1,0,4774.851913483736,5598.56583023423,5196.875752957652,AAPL
2022-09-07,154.08140563964844,158.36418914794922,159.64850708323272,39.484171235657286,-1.0887622429811472,2,9,2022,250,7,36,171.5569610595703,False,0,-1,0,0,-1,0,4774.851913483736,5598.56583023423,5196.875752957652,AAPL
2022-09-08,152.59947204589844,157.07293395996095,158.9771704130104,37.29296938963423,-1.4688591413801078,3,9,2022,251,8,36,151.48277282714844,False,0,-1,0,0,-1,0,4774.851913483736,5598.56583023423,5196.875752957652,AAPL
2022-09-09,155.47442626953125,155.82218170166016,158.64357573267907,43.80805729449871,-1.520575643466941,4,9,2022,252,9,36,151.48277282714844,False,0,-1,0,0,-1,0,4774.851913483736,5598.56583023423,5196.875752957652,AAPL
2022-09-12,161.46141052246094,155.80341186523438,158.91194095075355,54.42684631421454,-1.0661715876776725,0,9,2022,255,12,37,151.48277282714844,False,0,-1,0,0,-1,0,4774.851913483736,5598.56583023423,5196.875752957652,AAPL
2022-09-13,151.98692321777344,155.0584930419922,158.2524154523745,41.16829412693421,-1.4538064675594455,1,9,2022,256,13,37,151.48277282714844,False,0,-1,0,0,-1,0,4774.851913483736,5598.56583023423,5196.875752957652,AAPL
2022-09-14,153.43923950195312,154.70282897949218,157.79401774281055,43.44266880772729,-1.6250871232295765,2,9,2022,257,14,37,151.48277282714844,False,0,-1,0,0,-1,0,4774.851913483736,5598.56583023423,5196.875752957652,AAPL
2022-09-15,150.53463745117188,154.22366943359376,157.10264819122594,40.103467429126816,-1.9724680042502316,3,9,2022,258,15,37,151.48277282714844,False,0,-1,0,0,-1,0,4774.851913483736,5598.56583023423,5196.875752957652,AAPL
2022-09-16,148.88475036621094,153.50641174316405,156.31999125551022,38.30250141390652,-2.353769168474116,4,9,2022,259,16,37,151.48277282714844,False,0,-1,0,0,-1,0,4774.851913483736,5598.56583023423,5196.875752957652,AAPL
2022-09-19,152.61923217773438,153.37501373291016,155.96753801000776,44.3899800900849,-2.3277784356108957,0,9,2022,262,19,38,151.44546508789062,False,0,-1,0,0,-1,0,4774.851913483736,5598.56583023423,5196.875752957652,AAPL
2022-09-20,155.01007080078125,153.6091567993164,155.87635065674812,47.931957177330055,-2.0901657668783,1,9,2022,263,20,38,151.44546508789062,False,0,-1,0,0,-1,0,4774.851913483736,5598.56583023423,5196.875752957652,AAPL
2022-09-21,151.86837768554688,153.38785400390626,155.49463894520514,43.96884860297091,-2.130801835988251,2,9,2022,264,21,38,151.44546508789062,False,0,-1,0,0,-1,0,4774.851913483736,5598.56583023423,5196.875752957652,AAPL
2022-09-22,150.9001922607422,153.21792602539062,155.05707259430392,42.79454949696631,-2.215590735007652,3,9,2022,265,22,38,150.36972045898438,False,0,-1,0,0,-1,0,4774.851913483736,5598.56583023423,5196.875752957652,AAPL
2022-09-23,148.61798095703125,152.53228149414062,154.4438257717065,40.07739040538075,-2.438828629008242,4,9,2022,266,23,38,150.36972045898438,False,0,-1,0,0,-1,0,4774.851913483736,5598.56583023423,5196.875752957652,AAPL
2022-09-26,148.9539337158203,151.28153381347656,153.92097890924117,40.67452859819964,-2.5591375437889496,0,9,2022,269,26,39,150.36972045898438,False,0,-1,0,0,-1,0,4774.851913483736,5598.56583023423,5196.875752957652,AAPL
2022-09-27,149.9320068359375,151.07604217529297,153.54107680702177,42.47191657303609,-2.546209777482005,1,9,2022,270,27,39,150.36972045898438,False,0,-1,0,0,-1,0,4774.851913483736,5598.56583023423,5196.875752957652,AAPL
2022-09-28,148.0351104736328,150.53562927246094,153.0166990609847,39.94429333319572,-2.658383917938409,2,9,2022,271,28,39,150.36972045898438,False,0,-1,0,0,-1,0,4774.851913483736,5598.56583023423,5196.875752957652,AAPL
2022-09-29,140.76377868652344,149.55854339599608,151.84975426341697,32.06631799412847,-3.296023926464983,3,9,2022,272,29,39,150.36972045898438,False,0,-1,0,0,-1,0,4774.851913483736,5598.56583023423,5196.875752957652,AAPL
2022-09-30,136.53533935546875,148.32360229492187,150.39123855789808,28.5411330241088,-4.0953493051216014,4,9,2022,273,30,39,140.49838256835938,False,0,1,0,0,1,0,4774.851913483736,5598.56583023423,5196.875752957652,AAPL
2022-10-03,140.734130859375,147.13509216308594,149.4715140151816,36.05817122477349,-4.339984404268904,0,10,2022,276,3,40,142.12168884277344,False,0,-1,0,0,-1,0,4774.851913483736,5770.735253571923,5196.875752957652,AAPL
2022-10-04,144.34017944335938,146.06810302734374,148.98281548453187,41.72767352594377,-4.19452957320587,1,10,2022,277,4,40,142.12168884277344,False,0,-1,0,0,-1,0,4774.851913483736,5918.599538963255,5196.875752957652,AAPL
2022-10-05,144.63653564453125,145.34491882324218,148.56888407119848,42.18140047990927,-4.009127378140448,2,10,2022,278,5,40,142.12168884277344,False,0,-1,0,0,-1,0,4774.851913483736,5930.751482257139,5196.875752957652,AAPL
2022-10-06,143.67823791503906,144.6227233886719,148.10310824680235,41.067861474778056,-3.894626589736504,3,10,2022,279,6,40,142.12168884277344,False,0,-1,0,0,-1,0,4774.851913483736,5891.4569454079065,5196.875752957652,AAPL
2022-10-07,138.40257263183594,143.60118255615234,147.17924771204363,35.510123363428534,-4.18138557765576,4,10,2022,280,7,40,142.12168884277344,False,0,-1,0,0,-1,0,4774.851913483736,5675.130831408975,5196.875752957652,AAPL
2022-10-10,138.72857666015625,142.57864685058593,146.37442189757817,36.085727959314575,-4.332397163337276,0,10,2022,283,10,41,142.12168884277344,False,0,-1,0,0,-1,0,4774.851913483736,5688.498469575684,5196.875752957652,AAPL
2022-10-11,137.30592346191406,141.3160385131836,145.51075537989587,34.63300229251752,-4.514827040715744,1,10,2022,284,11,41,142.12168884277344,False,0,-1,0,0,-1,0,4774.851913483736,5630.163260379654,5196.875752957652,AAPL
2022-10-12,136.67364501953125,140.17989196777344,144.6691258217659,33.97830009264966,-4.656743577761148,2,10,2022,285,12,41,142.12168884277344,False,0,-1,0,0,-1,0,4774.851913483736,5604.236987376427,5196.875752957652,AAPL
2022-10-13,141.26763916015625,140.23027801513672,144.34517471113642,42.48568966524742,-4.348390977872072,3,10,2022,286,13,41,142.12168884277344,False,0,-1,0,0,-1,0,4774.851913483736,5792.611504489818,5196.875752957652,AAPL
2022-10-14,136.71316528320312,140.24806060791016,143.61831667038086,37.34756775851091,-4.420569723381249,4,10,2022,287,14,41,136.0391387939453,False,0,-1,0,0,-1,0,4774.851913483736,5605.857496753997,5196.875752957652,AAPL
2022-10-17,140.69461059570312,140.24410858154295,143.3398684727925,43.75167437403948,-4.1091349865479,0,10,2022,290,17,42,136.0391387939453,False,0,-1,0,0,-1,0,4774.851913483736,5769.114744194353,5196.875752957652,AAPL
2022-10-18,142.01849365234375,140.0119400024414,143.2140232517974,45.73782141188765,-3.712696758168107,1,10,2022,291,18,42,136.0391387939453,False,0,-1,0,0,-1,0,4774.851913483736,5823.399931305051,5196.875752957652,AAPL
2022-10-19,142.12716674804688,139.76100311279296,143.11051310858306,45.906672007655246,-3.3511179931629727,2,10,2022,292,19,42,136.0391387939453,False,0,-1,0,0,-1,0,4774.851913483736,5827.85601925372,5196.875752957652,AAPL
2022-10-20,141.66282653808594,139.55946197509766,142.97263819710716,45.25862624318619,-3.0666817923932967,3,10,2022,293,20,42,136.0391387939453,False,0,-1,0,0,-1,0,4774.851913483736,5808.81597258622,5196.875752957652,AAPL
2022-10-21,145.49609375,140.26881408691406,143.21296729738268,51.362662989752735,-2.5030972786758525,4,10,2022,294,21,42,136.0391387939453,False,0,-1,0,0,-1,0,4774.851913483736,5965.997248379634,5196.875752957652,AAPL
2022-10-24,147.6498260498047,141.16093902587892,143.63552527380384,54.43679838227993,-1.8612094302954176,0,10,2022,297,24,43,136.0391387939453,False,0,-1,0,0,-1,0,4774.851913483736,6054.310004022815,5196.875752957652,AAPL
2022-10-25,150.50498962402344,142.48084564208983,144.28975997382474,58.207924834900446,-1.109333145099015,1,10,2022,298,25,43,151.07749938964844,False,0,-1,0,0,-1,0,4774.851913483736,6165.213226629081,5196.875752957652,AAPL
2022-10-26,147.55104064941406,143.56858520507814,144.60035813340468,53.29334369613701,-0.7432569635595883,2,10,2022,299,26,43,151.07749938964844,False,0,-1,0,0,-1,0,4774.851913483736,6165.213226629081,5196.875752957652,AAPL
2022-10-27,143.0558319091797,143.74740447998047,144.4532603977642,46.81556352087528,-0.8065671258073905,3,10,2022,300,27,43,151.07749938964844,False,0,-1,0,0,-1,0,4774.851913483736,6165.213226629081,5196.875752957652,AAPL
2022-10-28,153.86404418945312,145.46249237060547,145.3495255207822,59.5473400300435,0.0152161155964165,4,10,2022,301,28,43,151.07749938964844,False,1,-1,1,1,-1,1,4774.851913483736,6165.213226629081,5196.875752957652,AAPL
2022-10-31,151.4929656982422,146.54232788085938,145.93461506149268,56.35983481177866,0.469744118929043,0,10,2022,304,31,44,151.07749938964844,False,1,-1,1,1,-1,1,4701.270403713731,6165.213226629081,5116.790763743661,AAPL
2022-11-01,148.83535766601562,147.22401428222656,146.21087626192343,52.93928225996157,0.6084996731695469,1,11,2022,305,1,44,151.07749938964844,False,1,-1,1,1,-1,1,4618.797043125718,6165.213226629081,5027.028020171563,AAPL
2022-11-02,143.28305053710938,147.3396026611328,145.93203571670304,46.57890253740675,0.2673577333236494,2,11,2022,306,2,44,151.07749938964844,False,1,-1,1,1,-1,1,4442.046199158246,6165.213226629081,4834.655106419945,AAPL
2022-11-03,137.20713806152344,146.89403381347657,145.10109308287642,40.80183549967834,-0.4876537017399869,3,11,2022,307,3,44,151.07749938964844,False,1,-1,0,1,-1,0,4442.046199158245,6165.213226629081,4834.655106419945,AAPL
2022-11-04,136.93994140625,146.03841857910157,144.32384054224534,40.56357144247633,-1.0949444031165854,4,11,2022,308,4,44,151.07749938964844,False,1,-1,0,1,-1,0,4433.395775399294,6165.213226629081,4834.655106419945,AAPL
2022-11-07,137.47433471679688,145.02086944580077,143.6715066541074,41.30184608821307,-1.5156342964806413,0,11,2022,311,7,45,151.07749938964844,False,1,-1,0,1,-1,0,4450.696622917198,6165.213226629081,4834.655106419945,AAPL
2022-11-08,138.04830932617188,143.77520141601562,143.13596405144688,42.133247410453066,-1.7821753062433174,1,11,2022,312,8,45,151.07749938964844,False,1,-1,0,1,-1,0,4469.278904918038,6165.213226629081,4834.655106419945,AAPL
2022-11-09,133.46649169921875,142.3667465209961,142.21506192266324,37.5598408305294,-2.336195163834333,2,11,2022,313,9,45,151.07749938964844,False,1,-1,0,1,-1,0,4320.943724528828,6165.213226629081,4834.655106419945,AAPL
2022-11-10,145.34161376953125,142.59532470703124,142.5128287652221,52.07859594265282,-1.7963298140150812,3,11,2022,314,10,45,151.07749938964844,False,1,-1,0,1,-1,0,4705.397781382043,6165.213226629081,4834.655106419945,AAPL
2022-11-11,148.14215087890625,142.02313537597655,143.04895468081108,54.75076861158167,-1.129482721368788,4,11,2022,315,11,45,151.07749938964844,False,0,-1,0,0,-1,0,4791.268393585696,6165.213226629081,4834.655106419945,AAPL
2022-11-14,146.73690795898438,141.5475296020508,143.40018832635138,53.14926828704714,-0.706251725342014,0,11,2022,318,14,46,151.07749938964844,False,0,-1,0,0,-1,0,4791.268393585696,6165.213226629081,4834.655106419945,AAPL
2022-11-15,148.4785919189453,141.51185302734376,143.88384581136032,54.90971319302817,-0.2276742846364925,1,11,2022,319,15,46,148.10086059570312,False,0,-1,0,0,-1,0,4791.268393585696,6165.213226629081,4834.655106419945,AAPL
2022-11-16,147.24160766601562,141.90770874023437,144.20363265466082,53.37569982425016,0.0511973229148736,2,11,2022,320,16,46,148.10086059570312,False,0,-1,1,0,-1,1,4791.268393585696,6165.213226629081,4834.655106419945,AAPL
2022-11-17,149.15155029296875,143.1021499633789,144.67486290592822,55.4454269406374,0.4214631244523446,3,11,2022,321,17,46,148.10086059570312,False,0,-1,1,0,-1,1,4791.268393585696,6165.213226629081,4897.367773177245,AAPL
2022-11-18,149.71560668945312,144.3797164916992,145.1549337424544,56.06571189547649,0.7517503666932441,4,11,2022,322,18,46,148.10086059570312,False,0,-1,1,0,-1,1,4791.268393585696,6165.213226629081,4915.8884765354815,AAPL
2022-11-21,146.46974182128906,145.27925720214844,145.28015355948628,51.6127540422134,0.7430260756416374,0,11,2022,325,21,47,148.10086059570312,False,0,-1,1,0,-1,1,4791.268393585696,6165.213226629081,4809.3110124044615,AAPL
2022-11-22,148.6171417236328,146.33614044189454,145.59796195607169,54.2042108108176,0.8990258275614735,1,11,2022,326,22,47,148.10086059570312,False,1,-1,1,1,-1,1,4791.268393585696,6165.213226629081,4879.820551575896,AAPL
2022-11-23,149.49789428710938,147.93928070068358,145.96938408283717,55.262514487705324,1.0812620105958215,2,11,2022,327,23,47,148.10086059570312,False,1,-1,1,1,-1,1,4819.662977622322,6165.213226629081,4908.739923932676,AAPL
2022-11-25,146.56869506835938,148.0619888305664,146.02646131955356,51.03816818687599,0.978049258935016,4,11,2022,329,25,47,148.10086059570312,False,1,-1,1,1,-1,1,4725.22851688285,6165.213226629081,4812.560126760306,AAPL
2022-11-28,142.7191619873047,147.51968994140626,145.71148043076795,46.05558037987117,0.5789534469350315,0,11,2022,332,28,48,143.8897705078125,False,1,-1,1,1,-1,1,4601.12341051754,6165.213226629081,4686.161311488819,AAPL
2022-11-29,139.700927734375,146.81609191894532,145.13904684063527,42.54829119701606,0.0189029592718839,1,11,2022,333,29,48,143.8897705078125,False,1,-1,1,1,-1,1,4499.3147305454495,6165.213226629081,4582.471004863183,AAPL
2022-11-30,146.48951721191406,146.6171844482422,145.26766306647136,51.49541411565681,0.1214414476668821,2,11,2022,334,30,48,143.8897705078125,False,1,-1,1,1,-1,1,4499.3147305454495,6165.213226629081,4582.471004863183,AAPL
2022-12-01,146.76663208007812,146.56968688964844,145.4104220201482,51.82522509713077,0.2224999514461956,3,12,2022,335,1,48,143.8897705078125,False,1,-1,1,1,-1,1,4507.826104138005,6165.213226629081,4591.139685547967,AAPL
2022-12-02,146.27182006835938,146.2817138671875,145.49245992950165,51.15634707629763,0.2596690466182849,4,12,2022,336,2,48,143.8897705078125,False,1,-1,1,1,-1,1,4492.628327426403,6165.213226629081,4575.661023731647,AAPL
2022-12-05,145.10409545898438,145.82056274414063,145.45547283707143,49.53164635112572,0.192679120473997,0,12,2022,339,5,49,143.8897705078125,False,1,-1,1,1,-1,1,4456.762549204328,6165.213226629081,4539.132374678998,AAPL
2022-12-06,141.42282104492188,145.3158706665039,145.0714107616286,44.71074546461679,-0.1556645540710803,1,12,2022,340,6,49,140.7703399658203,False,1,-1,0,1,-1,0,4343.694989739231,6165.213226629081,4419.5511269989365,AAPL
2022-12-07,139.47332763671875,144.4014892578125,144.53825998782767,42.35946637356741,-0.5823245760462896,2,12,2022,341,7,49,139.48597717285156,False,0,-1,0,0,-1,0,4279.53395634196,6165.213226629081,4419.5511269989365,AAPL
2022-12-08,141.16554260253906,143.56825408935546,144.2170488082764,45.06029505850558,-0.7749746862913867,3,12,2022,342,8,49,142.327392578125,False,0,-1,0,0,-1,0,4279.53395634196,6165.213226629081,4419.5511269989365,AAPL
2022-12-09,140.68063354492188,142.9794479370117,143.88024735462358,44.41802491159465,-0.9557619660222088,4,12,2022,343,9,49,140.40106201171875,False,0,-1,0,0,-1,0,4279.53395634196,6165.213226629081,4419.5511269989365,AAPL
2022-12-12,142.98635864257812,143.00616760253905,143.79511509633352,48.19891843014324,-0.9025800609723832,0,12,2022,346,12,50,140.40106201171875,False,0,-1,0,0,-1,0,4279.53395634196,6165.213226629081,4419.5511269989365,AAPL
2022-12-13,143.9561767578125,143.43169250488282,143.81045430218867,49.74733226025712,-0.7732631055332035,1,12,2022,347,13,50,144.4764862060547,False,0,-1,0,0,-1,0,4279.53395634196,6165.213226629081,4419.5511269989365,AAPL
2022-12-14,141.71969604492188,142.9547103881836,143.61133446816325,46.30955031439896,-0.8415430052284307,2,12,2022,348,14,50,144.4764862060547,False,0,-1,0,0,-1,0,4279.53395634196,6165.213226629081,4419.5511269989365,AAPL
2022-12-15,135.07949829101562,141.78599700927734,142.79877864176825,37.9288747528511,-1.4151508043869685,3,12,2022,349,15,50,144.4764862060547,False,0,-1,0,0,-1,0,4279.53395634196,6165.213226629081,4419.5511269989365,AAPL
2022-12-16,133.11024475097656,140.46983947753907,141.8760611283595,35.85643967806216,-2.005523000034117,4,12,2022,350,16,50,134.07810974121094,False,0,-1,0,0,-1,0,4279.53395634196,6165.213226629081,4419.5511269989365,AAPL
2022-12-19,130.9924774169922,139.05867767333984,140.83952934632453,33.72245427953942,-2.614149060303049,0,12,2022,353,19,51,134.07810974121094,False,0,-1,0,0,-1,0,4279.53395634196,6165.213226629081,4419.5511269989365,AAPL
2022-12-20,130.9232177734375,138.00871734619142,139.8951187203353,33.65191666410682,-3.066726953044565,1,12,2022,354,20,51,129.95663452148438,False,0,-1,0,0,-1,0,4279.53395634196,6165.213226629081,4419.5511269989365,AAPL
2022-12-21,134.04043579101562,137.4654281616211,139.33752986992388,39.75940263848624,-3.137695352473486,2,12,2022,355,21,51,129.95663452148438,False,0,-1,0,0,-1,0,4279.53395634196,6165.213226629081,4419.5511269989365,AAPL
2022-12-22,130.8539581298828,136.43426971435548,138.52957065658666,36.10107487182956,-3.411732112999914,3,12,2022,356,22,51,129.95663452148438,False,0,-1,0,0,-1,0,4279.53395634196,6165.213226629081,4419.5511269989365,AAPL
2022-12-23,130.48780822753906,135.41498718261718,137.76368852048688,35.69465153518945,-3.616761679832962,4,12,2022,357,23,51,129.95663452148438,False,0,-1,0,0,-1,0,4279.53395634196,6165.213226629081,4419.5511269989365,AAPL
2022-12-27,128.6768341064453,133.9840347290039,136.8982738143877,33.67531731114447,-3.8806458950762135,1,12,2022,361,27,52,129.95663452148438,False,0,-1,0,0,-1,0,4279.53395634196,6165.213226629081,4419.5511269989365,AAPL
2022-12-28,124.7283706665039,132.06125411987304,135.73923541935113,29.726641614341148,-4.358146043024789,2,12,2022,362,28,52,129.95663452148438,False,0,1,0,0,1,0,4279.53395634196,6165.213226629081,4419.5511269989365,AAPL
2022-12-29,128.26121520996094,130.71540603637695,135.02704301845682,36.8604633158481,-4.4007680068338,3,12,2022,363,29,52,129.95663452148438,False,0,-1,0,0,-1,0,4279.53395634196,6339.838612902927,4419.5511269989365,AAPL
2022-12-30,128.57786560058594,130.06524276733398,134.41283564532625,37.47314976813742,-4.35875022074444,4,12,2022,364,30,52,129.14952087402344,False,0,-1,0,0,-1,0,4279.53395634196,6355.490362108553,4419.5511269989365,AAPL
2023-01-03,123.76846313476562,129.13106460571288,133.3990858824157,32.34011482101779,-4.6598139728396575,1,1,2023,3,3,1,129.14952087402344,False,0,-1,0,0,-1,0,4279.53395634196,6117.765844935647,4419.5511269989365,AAPL
2023-01-04,125.0450439453125,128.53632125854492,132.60346284078682,34.88956479195828,-4.740751332496387,2,1,2023,4,4,1,129.14952087402344,False,0,-1,0,0,-1,0,4279.53395634196,6180.866107177412,4419.5511269989365,AAPL
2023-01-05,123.71897888183594,127.81589736938476,131.75732151136293,33.47838938679661,-4.855921105581729,3,1,2023,5,5,1,129.14952087402344,False,0,-1,0,0,-1,0,4279.53395634196,6115.319882008032,4419.5511269989365,AAPL
2023-01-06,128.27110290527344,127.23896408081056,131.42530069173537,42.13131545114588,-4.527683300795104,4,1,2023,6,6,1,129.14952087402344,False,0,-1,0,0,-1,0,4279.53395634196,6340.327352951367,4419.5511269989365,AAPL
2023-01-09,128.7955780029297,127.03312606811524,131.17485091184912,43.050464398038834,-4.177080929701418,0,1,2023,9,9,2,129.14952087402344,False,0,-1,0,0,-1,0,4279.53395634196,6366.25169391589,4419.5511269989365,AAPL
2023-01-10,129.36953735351562,126.92129898071288,131.0029162872459,44.09691564562315,-3.80900446934254,1,1,2023,10,10,2,129.14952087402344,False,0,-1,0,0,-1,0,4279.53395634196,6394.621997808028,4419.5511269989365,AAPL
2023-01-11,132.10081481933594,127.26369705200196,131.10747805220686,48.90808215628599,-3.2593383339606987,2,1,2023,11,11,2,132.82594299316406,False,0,-1,0,0,-1,0,4279.53395634196,6529.626631219723,4419.5511269989365,AAPL
2023-01-12,132.02166748046875,127.99302673339844,131.19454371204134,48.777077848768286,-2.797858518924869,3,1,2023,12,12,2,132.82594299316406,False,0,-1,0,0,-1,0,4279.53395634196,6525.714448146786,4419.5511269989365,AAPL
2023-01-13,133.35763549804688,128.50266876220704,131.40055245356567,51.15537517882481,-2.297842884444151,4,1,2023,13,13,2,132.82594299316406,False,0,-1,0,0,-1,0,4279.53395634196,6591.750167593076,4419.5511269989365,AAPL
2023-01-17,134.5253448486328,129.09741668701173,131.69815172928637,53.2007101353357,-1.7867558963063177,1,1,2023,17,17,3,132.82594299316406,False,0,-1,0,0,-1,0,4279.53395634196,6649.469009702702,4419.5511269989365,AAPL
2023-01-18,133.8029327392578,130.10086364746093,131.89860706356936,51.75676811516368,-1.4235980437119051,2,1,2023,18,18,3,132.82594299316406,False,0,-1,0,0,-1,0,4279.53395634196,6613.760817027723,4419.5511269989365,AAPL
2023-01-19,133.86231994628906,130.9825912475586,132.08562733811408,51.872411021641554,-1.1181118800788852,3,1,2023,19,19,3,135.14402770996094,False,0,-1,0,0,-1,0,4279.53395634196,6616.696274232248,4419.5511269989365,AAPL
2023-01-20,136.43524169921875,132.25421752929688,132.49987632488595,56.71360398865782,-0.6607815336360829,4,1,2023,20,20,3,135.14402770996094,False,0,-1,0,0,-1,0,4279.53395634196,6743.87352458419,4419.5511269989365,AAPL
2023-01-23,139.64154052734375,133.3912612915039,133.18003482035812,61.86206641006189,-0.0391708823716498,0,1,2023,23,23,4,135.14402770996094,False,1,-1,0,1,-1,0,4279.53395634196,6895.455686445243,4419.5511269989365,AAPL
2023-01-24,141.04676818847656,134.6163803100586,133.92924752208367,63.88923639905766,0.560390334548373,1,1,2023,24,24,4,135.14402770996094,False,1,-1,1,1,-1,1,4322.59936130311,6895.455686445243,4419.5511269989365,AAPL
2023-01-25,140.38372802734375,135.7177993774414,134.54395995115607,62.209023846683344,0.9708537214517604,2,1,2023,25,25,4,135.14402770996094,False,1,-1,1,1,-1,1,4302.279455970709,6895.455686445243,4398.775465641957,AAPL
2023-01-26,142.46189880371094,136.7539077758789,135.2980493656851,65.29018822169769,1.447157989972851,3,1,2023,26,26,4,135.14402770996094,False,1,-1,1,1,-1,1,4365.96825781975,6895.455686445243,4463.892746347864,AAPL
2023-01-27,144.411376953125,137.99287872314454,136.16598532639367,67.93154246838913,1.959352947428698,4,1,2023,27,27,4,135.14402770996094,False,1,-1,1,1,-1,1,4425.713072335961,6895.455686445243,4524.977579860601,AAPL
2023-01-30,141.51187133789062,138.8083023071289,136.6751173274886,60.55103492767699,2.107016891258013,0,1,2023,30,30,5,135.14402770996094,False,1,-1,1,1,-1,1,4336.8531765618245,6895.455686445243,4434.124641688879,AAPL
2023-01-31,142.78842163085938,139.63460998535157,137.25733678495249,62.48360187362483,2.300529498640202,1,1,2023,31,31,5,144.6185760498047,False,1,-1,1,1,-1,1,4375.97506181966,6895.455686445243,4474.123993382084,AAPL
2023-02-01,143.9165802001953,140.6459747314453,137.89155044354703,64.15486949477022,2.515920635326637,2,2,2023,32,1,5,146.60398864746094,False,1,-1,1,1,-1,1,4410.549250040291,6895.455686445243,4509.473647547004,AAPL
2023-02-02,149.25050354003906,142.1847930908203,138.9733555003558,70.78213845766568,3.081501072828331,3,2,2023,33,2,5,146.60398864746094,False,1,0,1,1,0,1,4574.015693959365,6895.455686445243,4676.606487318502,AAPL
2023-02-03,152.89219665527344,143.8304885864258,140.29895941987178,74.27868176802055,3.780008261569691,4,2,2023,34,3,5,150.96954345703125,False,1,0,1,1,0,1,4685.621089362251,6895.455686445243,4790.715084901621,AAPL
2023-02-06,150.1510009765625,144.88143463134764,141.23724909193754,67.71018676517679,4.065523830953424,0,2,2023,37,6,6,150.96954345703125,False,1,-1,1,1,-1,1,4601.612849810324,6895.455686445243,4704.822620956734,AAPL
2023-02-07,153.04063415527344,146.08082122802733,142.36138100273143,70.65601942481229,4.473399657906725,1,2,2023,38,7,6,150.96954345703125,False,1,0,1,1,0,1,4690.170189288001,6895.455686445243,4795.3662167839,AAPL
2023-02-08,150.33905029296875,147.07635345458985,143.12115903037306,64.71190518715252,4.526470614134666,2,2,2023,39,8,6,150.96954345703125,False,1,-1,1,1,-1,1,4607.375915958035,6895.455686445243,4710.714947161217,AAPL
2023-02-09,149.2999725341797,147.76016082763672,143.70961745930703,62.53288756271469,4.433577318579239,3,2,2023,40,9,6,150.16989135742188,False,1,-1,1,1,-1,1,4575.531748848272,6895.455686445243,4678.156545867263,AAPL
2023-02-10,149.6666717529297,148.2856903076172,144.27695596346155,63.00631214398579,4.339524932747196,4,2,2023,41,10,6,150.16989135742188,False,1,-1,1,1,-1,1,4586.7698213622125,6895.455686445243,4689.646677589605,AAPL
2023-02-13,152.48143005371094,149.3826461791992,145.05833444824722,66.50493560710632,4.440923014191839,0,2,2023,44,13,7,150.16989135742188,False,1,-1,1,1,-1,1,4673.032502807853,6895.455686445243,4777.844148401728,AAPL
2023-02-14,151.8372039794922,150.2875244140625,145.70394107027056,64.9899870009765,4.418365892432263,1,2,2023,45,14,7,150.16989135742188,False,1,-1,1,1,-1,1,4653.289184667932,6895.455686445243,4757.658006535996,AAPL
2023-02-15,153.94825744628906,151.2906921386719,146.4891140584628,67.59495431598262,4.518744311283257,2,2,2023,46,15,7,150.16989135742188,False,1,-1,1,1,-1,1,4713.267742394525,6895.455686445243,4823.80563152709,AAPL
2023-02-16,152.34266662597656,151.59990844726562,147.04659525536889,63.71209024751945,4.417811390970257,3,2,2023,47,16,7,152.1224822998047,False,1,-1,1,1,-1,1,4713.267742394525,6895.455686445243,4773.496143330032,AAPL
2023-02-17,151.1929931640625,151.42998809814452,147.44149029429207,61.00962226274654,4.196675620076974,4,2,2023,48,17,7,151.48570251464844,False,1,-1,1,1,-1,1,4677.698463200862,6895.455686445243,4737.472342788262,AAPL
2023-02-21,147.15921020507812,151.13080902099608,147.4146064762717,52.58210959620356,3.653812479542694,1,2,2023,52,21,8,151.48570251464844,False,1,-1,1,1,-1,1,4552.898894429496,6895.455686445243,4611.078025134517,AAPL
2023-02-22,147.5853729248047,150.5852828979492,147.43086994756055,53.31580960002702,3.2208493530106352,2,2,2023,53,22,8,151.48570251464844,False,1,-1,1,1,-1,1,4566.083769319665,6895.455686445243,4624.431382694157,AAPL
2023-02-23,148.0709991455078,150.3584777832031,147.49183463307932,54.18574750349135,2.8836678059204246,3,2,2023,54,23,8,151.48570251464844,False,1,-1,1,1,-1,1,4581.108361258315,6895.455686445243,4639.647966091096,AAPL
2023-02-24,145.40493774414062,149.9689743041992,147.29308254841848,48.80842684588606,2.3739546551746287,4,2,2023,55,24,8,151.48570251464844,False,1,-1,1,1,-1,1,4498.624172943834,6895.455686445243,4556.109755167216,AAPL
